"ID","NAME","STATUS","PREFIXES AS URL","PREFIXES AS LRU","HOME PAGE","CRAWLED","CRAWLING STATUS","INDEXING STATUS","INDEGREE","CREATION TIMESTAMP","CREATION DATE","LAST MODIFICATION TIMESTAMP","LAST MODIFICATION DATE","createdBy (TECHNICAL INFO)"
"65","Twitter.com /DMM_LOD","DISCOVERED","http://twitter.com/DMM_LOD http://www.twitter.com/DMM_LOD https://twitter.com/DMM_LOD https://www.twitter.com/DMM_LOD","s:https|h:com|h:twitter|h:www|p:DMM_LOD| s:https|h:com|h:twitter|p:DMM_LOD| s:http|h:com|h:twitter|h:www|p:DMM_LOD| s:http|h:com|h:twitter|p:DMM_LOD|","https://twitter.com/DMM_LOD","false","UNCRAWLED","UNINDEXED","1","1516346717679","2018-01-19 08:25:17","1516346717679","2018-01-19 08:25:17",""
"66","Facebook.com /dmm.lod","DISCOVERED","http://facebook.com/dmm.lod http://www.facebook.com/dmm.lod https://facebook.com/dmm.lod https://www.facebook.com/dmm.lod","s:https|h:com|h:facebook|h:www|p:dmm.lod| s:https|h:com|h:facebook|p:dmm.lod| s:http|h:com|h:facebook|h:www|p:dmm.lod| s:http|h:com|h:facebook|p:dmm.lod|","https://www.facebook.com/dmm.lod/","false","UNCRAWLED","UNINDEXED","1","1516346717679","2018-01-19 08:25:17","1516346717679","2018-01-19 08:25:17",""
"67","cumonaussie.Tumblr.com","DISCOVERED","http://cumonaussie.tumblr.com http://www.cumonaussie.tumblr.com https://cumonaussie.tumblr.com https://www.cumonaussie.tumblr.com","s:https|h:com|h:tumblr|h:cumonaussie| s:https|h:com|h:tumblr|h:cumonaussie|h:www| s:http|h:com|h:tumblr|h:cumonaussie| s:http|h:com|h:tumblr|h:cumonaussie|h:www|","http://cumonaussie.tumblr.com","false","UNCRAWLED","UNINDEXED","1","1516346717873","2018-01-19 08:25:17","1516346717873","2018-01-19 08:25:17",""
"68","Twitter.com /gayboy_do","DISCOVERED","http://twitter.com/gayboy_do http://www.twitter.com/gayboy_do https://twitter.com/gayboy_do https://www.twitter.com/gayboy_do","s:https|h:com|h:twitter|h:www|p:gayboy_do| s:https|h:com|h:twitter|p:gayboy_do| s:http|h:com|h:twitter|h:www|p:gayboy_do| s:http|h:com|h:twitter|p:gayboy_do|","https://twitter.com/gayboy_do","false","UNCRAWLED","UNINDEXED","1","1516346718321","2018-01-19 08:25:18","1516346718321","2018-01-19 08:25:18",""
"69","De.vu","DISCOVERED","http://de.vu http://www.de.vu https://de.vu https://www.de.vu","s:https|h:vu|h:de| s:https|h:vu|h:de|h:www| s:http|h:vu|h:de| s:http|h:vu|h:de|h:www|","http://www.c-k-photo.de.vu","false","UNCRAWLED","UNINDEXED","1","1516346718321","2018-01-19 08:25:18","1516346718321","2018-01-19 08:25:18",""
"70","Twitter.com /strommer0815","DISCOVERED","http://twitter.com/strommer0815 http://www.twitter.com/strommer0815 https://twitter.com/strommer0815 https://www.twitter.com/strommer0815","s:https|h:com|h:twitter|h:www|p:strommer0815| s:https|h:com|h:twitter|p:strommer0815| s:http|h:com|h:twitter|h:www|p:strommer0815| s:http|h:com|h:twitter|p:strommer0815|","https://twitter.com/strommer0815","false","UNCRAWLED","UNINDEXED","1","1516346718321","2018-01-19 08:25:18","1516346718321","2018-01-19 08:25:18",""
"72","Facebook.com /DMMonlinesalon","DISCOVERED","http://facebook.com/DMMonlinesalon http://www.facebook.com/DMMonlinesalon https://facebook.com/DMMonlinesalon https://www.facebook.com/DMMonlinesalon","s:https|h:com|h:facebook|h:www|p:DMMonlinesalon| s:https|h:com|h:facebook|p:DMMonlinesalon| s:http|h:com|h:facebook|h:www|p:DMMonlinesalon| s:http|h:com|h:facebook|p:DMMonlinesalon|","https://www.facebook.com/DMMonlinesalon/","false","UNCRAWLED","UNINDEXED","1","1516346718706","2018-01-19 08:25:18","1516346718706","2018-01-19 08:25:18",""
"71","Twitter.com /DMM_onlinesalon","DISCOVERED","http://twitter.com/DMM_onlinesalon http://www.twitter.com/DMM_onlinesalon https://twitter.com/DMM_onlinesalon https://www.twitter.com/DMM_onlinesalon","s:https|h:com|h:twitter|h:www|p:DMM_onlinesalon| s:https|h:com|h:twitter|p:DMM_onlinesalon| s:http|h:com|h:twitter|h:www|p:DMM_onlinesalon| s:http|h:com|h:twitter|p:DMM_onlinesalon|","https://twitter.com/DMM_onlinesalon","false","UNCRAWLED","UNINDEXED","1","1516346718707","2018-01-19 08:25:18","1516346718707","2018-01-19 08:25:18",""
"73","Twitter.com /PrinceRoyal95","DISCOVERED","http://twitter.com/PrinceRoyal95 http://www.twitter.com/PrinceRoyal95 https://twitter.com/PrinceRoyal95 https://www.twitter.com/PrinceRoyal95","s:https|h:com|h:twitter|h:www|p:PrinceRoyal95| s:https|h:com|h:twitter|p:PrinceRoyal95| s:http|h:com|h:twitter|h:www|p:PrinceRoyal95| s:http|h:com|h:twitter|p:PrinceRoyal95|","https://twitter.com/PrinceRoyal95","false","UNCRAWLED","UNINDEXED","1","1516346719068","2018-01-19 08:25:19","1516346719068","2018-01-19 08:25:19",""
"74","Outpersonals.com","DISCOVERED","http://outpersonals.com http://www.outpersonals.com https://outpersonals.com https://www.outpersonals.com","s:https|h:com|h:outpersonals| s:https|h:com|h:outpersonals|h:www| s:http|h:com|h:outpersonals| s:http|h:com|h:outpersonals|h:www|","http://outpersonals.com/go/g1184043-brk","false","UNCRAWLED","UNINDEXED","2","1516346719428","2018-01-19 08:25:19","1516346719428","2018-01-19 08:25:19",""
"75","Twitter.com /BOB10134533","DISCOVERED","http://twitter.com/BOB10134533 http://www.twitter.com/BOB10134533 https://twitter.com/BOB10134533 https://www.twitter.com/BOB10134533","s:https|h:com|h:twitter|h:www|p:BOB10134533| s:https|h:com|h:twitter|p:BOB10134533| s:http|h:com|h:twitter|h:www|p:BOB10134533| s:http|h:com|h:twitter|p:BOB10134533|","https://twitter.com/BOB10134533","false","UNCRAWLED","UNINDEXED","1","1516346720448","2018-01-19 08:25:20","1516346720448","2018-01-19 08:25:20",""
"76","Twitter.com /DrewHeartmodel","DISCOVERED","http://twitter.com/DrewHeartmodel http://www.twitter.com/DrewHeartmodel https://twitter.com/DrewHeartmodel https://www.twitter.com/DrewHeartmodel","s:https|h:com|h:twitter|h:www|p:DrewHeartmodel| s:https|h:com|h:twitter|p:DrewHeartmodel| s:http|h:com|h:twitter|h:www|p:DrewHeartmodel| s:http|h:com|h:twitter|p:DrewHeartmodel|","https://twitter.com/DrewHeartmodel","false","UNCRAWLED","UNINDEXED","1","1516346720448","2018-01-19 08:25:20","1516346720448","2018-01-19 08:25:20",""
"77","Twitter.com /jmc22692","DISCOVERED","http://twitter.com/jmc22692 http://www.twitter.com/jmc22692 https://twitter.com/jmc22692 https://www.twitter.com/jmc22692","s:https|h:com|h:twitter|h:www|p:jmc22692| s:https|h:com|h:twitter|p:jmc22692| s:http|h:com|h:twitter|h:www|p:jmc22692| s:http|h:com|h:twitter|p:jmc22692|","https://twitter.com/jmc22692","false","UNCRAWLED","UNINDEXED","1","1516346720448","2018-01-19 08:25:20","1516346720448","2018-01-19 08:25:20",""
"78","Twitter.com /bigdickhere_","DISCOVERED","http://twitter.com/bigdickhere_ http://www.twitter.com/bigdickhere_ https://twitter.com/bigdickhere_ https://www.twitter.com/bigdickhere_","s:https|h:com|h:twitter|h:www|p:bigdickhere_| s:https|h:com|h:twitter|p:bigdickhere_| s:http|h:com|h:twitter|h:www|p:bigdickhere_| s:http|h:com|h:twitter|p:bigdickhere_|","https://twitter.com/bigdickhere_","false","UNCRAWLED","UNINDEXED","1","1516346720448","2018-01-19 08:25:20","1516346720448","2018-01-19 08:25:20",""
"79","Twitter.com /camouflagetwink","DISCOVERED","http://twitter.com/camouflagetwink http://www.twitter.com/camouflagetwink https://twitter.com/camouflagetwink https://www.twitter.com/camouflagetwink","s:https|h:com|h:twitter|h:www|p:camouflagetwink| s:https|h:com|h:twitter|p:camouflagetwink| s:http|h:com|h:twitter|h:www|p:camouflagetwink| s:http|h:com|h:twitter|p:camouflagetwink|","https://twitter.com/camouflagetwink","false","UNCRAWLED","UNINDEXED","1","1516346720448","2018-01-19 08:25:20","1516346720448","2018-01-19 08:25:20",""
"80","Dmm-Make.com","DISCOVERED","http://dmm-make.com http://www.dmm-make.com https://dmm-make.com https://www.dmm-make.com","s:https|h:com|h:dmm-make| s:https|h:com|h:dmm-make|h:www| s:http|h:com|h:dmm-make| s:http|h:com|h:dmm-make|h:www|","https://akiba.dmm-make.com","false","UNCRAWLED","UNINDEXED","1","1516346720675","2018-01-19 08:25:20","1516346720675","2018-01-19 08:25:20",""
"81","Channel.or.jp","DISCOVERED","http://channel.or.jp http://www.channel.or.jp https://channel.or.jp https://www.channel.or.jp","s:https|h:or.jp|h:channel| s:https|h:or.jp|h:channel|h:www| s:http|h:or.jp|h:channel| s:http|h:or.jp|h:channel|h:www|","http://www.bandaigames.channel.or.jp/list/one_main/tc/en/","false","UNCRAWLED","UNINDEXED","1","1516346721458","2018-01-19 08:25:21","1516346721458","2018-01-19 08:25:21",""
"82","Twitter.com /DMM_make","DISCOVERED","http://twitter.com/DMM_make http://www.twitter.com/DMM_make https://twitter.com/DMM_make https://www.twitter.com/DMM_make","s:https|h:com|h:twitter|h:www|p:DMM_make| s:https|h:com|h:twitter|p:DMM_make| s:http|h:com|h:twitter|h:www|p:DMM_make| s:http|h:com|h:twitter|p:DMM_make|","https://twitter.com/DMM_make","false","UNCRAWLED","UNINDEXED","1","1516346721543","2018-01-19 08:25:21","1516346721543","2018-01-19 08:25:21",""
"83","Instagram.com","DISCOVERED","http://instagram.com http://www.instagram.com https://instagram.com https://www.instagram.com","s:https|h:com|h:instagram| s:https|h:com|h:instagram|h:www| s:http|h:com|h:instagram| s:http|h:com|h:instagram|h:www|","https://www.instagram.com/Yung_ZEELEE_MD/","false","UNCRAWLED","UNINDEXED","5","1516346721543","2018-01-19 08:25:21","1516346721543","2018-01-19 08:25:21",""
"84","Youtube.com","DISCOVERED","http://www.youtube.com http://youtube.com https://www.youtube.com https://youtube.com","s:https|h:com|h:youtube| s:https|h:com|h:youtube|h:www| s:http|h:com|h:youtube| s:http|h:com|h:youtube|h:www|","https://www.youtube.com/?gl=SE","false","UNCRAWLED","UNINDEXED","3","1516346721543","2018-01-19 08:25:21","1516346721543","2018-01-19 08:25:21",""
"85","Twitter.com /share","DISCOVERED","http://twitter.com/share http://www.twitter.com/share https://twitter.com/share https://www.twitter.com/share","s:https|h:com|h:twitter|h:www|p:share| s:https|h:com|h:twitter|p:share| s:http|h:com|h:twitter|h:www|p:share| s:http|h:com|h:twitter|p:share|","https://twitter.com/share","false","UNCRAWLED","UNINDEXED","2","1516346721543","2018-01-19 08:25:21","1516346721543","2018-01-19 08:25:21",""
"86","Facebook.com /Dmm3DPrint","DISCOVERED","http://facebook.com/Dmm3DPrint http://www.facebook.com/Dmm3DPrint https://facebook.com/Dmm3DPrint https://www.facebook.com/Dmm3DPrint","s:https|h:com|h:facebook|h:www|p:Dmm3DPrint| s:https|h:com|h:facebook|p:Dmm3DPrint| s:http|h:com|h:facebook|h:www|p:Dmm3DPrint| s:http|h:com|h:facebook|p:Dmm3DPrint|","https://www.facebook.com/Dmm3DPrint","false","UNCRAWLED","UNINDEXED","1","1516346721543","2018-01-19 08:25:21","1516346721543","2018-01-19 08:25:21",""
"87","Twitter.com /dmm_make","DISCOVERED","http://twitter.com/dmm_make http://www.twitter.com/dmm_make https://twitter.com/dmm_make https://www.twitter.com/dmm_make","s:https|h:com|h:twitter|h:www|p:dmm_make| s:https|h:com|h:twitter|p:dmm_make| s:http|h:com|h:twitter|h:www|p:dmm_make| s:http|h:com|h:twitter|p:dmm_make|","https://twitter.com/dmm_make","false","UNCRAWLED","UNINDEXED","1","1516346721543","2018-01-19 08:25:21","1516346721543","2018-01-19 08:25:21",""
"88","Twitter.com /HornyArvi","DISCOVERED","http://twitter.com/HornyArvi http://www.twitter.com/HornyArvi https://twitter.com/HornyArvi https://www.twitter.com/HornyArvi","s:https|h:com|h:twitter|h:www|p:HornyArvi| s:https|h:com|h:twitter|p:HornyArvi| s:http|h:com|h:twitter|h:www|p:HornyArvi| s:http|h:com|h:twitter|p:HornyArvi|","https://twitter.com/HornyArvi","false","UNCRAWLED","UNINDEXED","1","1516346721630","2018-01-19 08:25:21","1516346721630","2018-01-19 08:25:21",""
"89","Dooga.co.jp","DISCOVERED","http://dooga.co.jp http://www.dooga.co.jp https://dooga.co.jp https://www.dooga.co.jp","s:https|h:co.jp|h:dooga| s:https|h:co.jp|h:dooga|h:www| s:http|h:co.jp|h:dooga| s:http|h:co.jp|h:dooga|h:www|","https://fasp.dooga.co.jp/form/partner_hunyu_com","false","UNCRAWLED","UNINDEXED","1","1516346721724","2018-01-19 08:25:21","1516346721724","2018-01-19 08:25:21",""
"90","Info-Pachitown.com","DISCOVERED","http://info-pachitown.com http://www.info-pachitown.com https://info-pachitown.com https://www.info-pachitown.com","s:https|h:com|h:info-pachitown| s:https|h:com|h:info-pachitown|h:www| s:http|h:com|h:info-pachitown| s:http|h:com|h:info-pachitown|h:www|","http://www.info-pachitown.com","false","UNCRAWLED","UNINDEXED","1","1516346721724","2018-01-19 08:25:21","1516346721724","2018-01-19 08:25:21",""
"91","Twitter.com /pitbully008","DISCOVERED","http://twitter.com/pitbully008 http://www.twitter.com/pitbully008 https://twitter.com/pitbully008 https://www.twitter.com/pitbully008","s:https|h:com|h:twitter|h:www|p:pitbully008| s:https|h:com|h:twitter|p:pitbully008| s:http|h:com|h:twitter|h:www|p:pitbully008| s:http|h:com|h:twitter|p:pitbully008|","https://twitter.com/pitbully008","false","UNCRAWLED","UNINDEXED","1","1516346722213","2018-01-19 08:25:22","1516346722213","2018-01-19 08:25:22",""
"92","Twitter.com /DanteDre92","DISCOVERED","http://twitter.com/DanteDre92 http://www.twitter.com/DanteDre92 https://twitter.com/DanteDre92 https://www.twitter.com/DanteDre92","s:https|h:com|h:twitter|h:www|p:DanteDre92| s:https|h:com|h:twitter|p:DanteDre92| s:http|h:com|h:twitter|h:www|p:DanteDre92| s:http|h:com|h:twitter|p:DanteDre92|","https://twitter.com/DanteDre92","false","UNCRAWLED","UNINDEXED","1","1516346722213","2018-01-19 08:25:22","1516346722213","2018-01-19 08:25:22",""
"96","Facebook.com /sharer","DISCOVERED","http://facebook.com/sharer http://www.facebook.com/sharer https://facebook.com/sharer https://www.facebook.com/sharer","s:https|h:com|h:facebook|h:www|p:sharer| s:https|h:com|h:facebook|p:sharer| s:http|h:com|h:facebook|h:www|p:sharer| s:http|h:com|h:facebook|p:sharer|","https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fpictures.dmm.com%2F","false","UNCRAWLED","UNINDEXED","1","1516346722931","2018-01-19 08:25:22","1516346722931","2018-01-19 08:25:22",""
"97","Diesirae-Anime.com","DISCOVERED","http://diesirae-anime.com http://www.diesirae-anime.com https://diesirae-anime.com https://www.diesirae-anime.com","s:https|h:com|h:diesirae-anime| s:https|h:com|h:diesirae-anime|h:www| s:http|h:com|h:diesirae-anime| s:http|h:com|h:diesirae-anime|h:www|","http://diesirae-anime.com/news/index00710000.html","false","UNCRAWLED","UNINDEXED","1","1516346722931","2018-01-19 08:25:22","1516346722931","2018-01-19 08:25:22",""
"93","Twitter.com /DMM_pictures","DISCOVERED","http://twitter.com/DMM_pictures http://www.twitter.com/DMM_pictures https://twitter.com/DMM_pictures https://www.twitter.com/DMM_pictures","s:https|h:com|h:twitter|h:www|p:DMM_pictures| s:https|h:com|h:twitter|p:DMM_pictures| s:http|h:com|h:twitter|h:www|p:DMM_pictures| s:http|h:com|h:twitter|p:DMM_pictures|","https://twitter.com/DMM_pictures","false","UNCRAWLED","UNINDEXED","1","1516346722931","2018-01-19 08:25:22","1516346722931","2018-01-19 08:25:22",""
"94","Animegataris.com","DISCOVERED","http://animegataris.com http://www.animegataris.com https://animegataris.com https://www.animegataris.com","s:https|h:com|h:animegataris| s:https|h:com|h:animegataris|h:www| s:http|h:com|h:animegataris| s:http|h:com|h:animegataris|h:www|","http://animegataris.com/news/20171227_2","false","UNCRAWLED","UNINDEXED","1","1516346722931","2018-01-19 08:25:22","1516346722931","2018-01-19 08:25:22",""
"95","Twitter.com /intent","DISCOVERED","http://twitter.com/intent http://www.twitter.com/intent https://twitter.com/intent https://www.twitter.com/intent","s:https|h:com|h:twitter|h:www|p:intent| s:https|h:com|h:twitter|p:intent| s:http|h:com|h:twitter|h:www|p:intent| s:http|h:com|h:twitter|p:intent|","https://twitter.com/intent","false","UNCRAWLED","UNINDEXED","2","1516346722931","2018-01-19 08:25:22","1516346722931","2018-01-19 08:25:22",""
"98","Onlymales.com","DISCOVERED","http://onlymales.com http://www.onlymales.com https://onlymales.com https://www.onlymales.com","s:https|h:com|h:onlymales| s:https|h:com|h:onlymales|h:www| s:http|h:com|h:onlymales| s:http|h:com|h:onlymales|h:www|","http://www.onlymales.com/onlymales.shtml","false","UNCRAWLED","UNINDEXED","2","1516346723361","2018-01-19 08:25:23","1516346723361","2018-01-19 08:25:23",""
"99","Apple.com","DISCOVERED","http://apple.com http://www.apple.com https://apple.com https://www.apple.com","s:https|h:com|h:apple| s:https|h:com|h:apple|h:www| s:http|h:com|h:apple| s:http|h:com|h:apple|h:www|","https://itunes.apple.com/jp/app/id1247406026","false","UNCRAWLED","UNINDEXED","6","1516346724325","2018-01-19 08:25:24","1516346724325","2018-01-19 08:25:24",""
"100","Twitter.com /DMM_LIVEcommune","DISCOVERED","http://twitter.com/DMM_LIVEcommune http://www.twitter.com/DMM_LIVEcommune https://twitter.com/DMM_LIVEcommune https://www.twitter.com/DMM_LIVEcommune","s:https|h:com|h:twitter|h:www|p:DMM_LIVEcommune| s:https|h:com|h:twitter|p:DMM_LIVEcommune| s:http|h:com|h:twitter|h:www|p:DMM_LIVEcommune| s:http|h:com|h:twitter|p:DMM_LIVEcommune|","https://twitter.com/DMM_LIVEcommune","false","UNCRAWLED","UNINDEXED","1","1516346724325","2018-01-19 08:25:24","1516346724325","2018-01-19 08:25:24",""
"101","Hatena.ne.jp","DISCOVERED","http://hatena.ne.jp http://www.hatena.ne.jp https://hatena.ne.jp https://www.hatena.ne.jp","s:https|h:ne.jp|h:hatena| s:https|h:ne.jp|h:hatena|h:www| s:http|h:ne.jp|h:hatena| s:http|h:ne.jp|h:hatena|h:www|","http://b.hatena.ne.jp/entry/","false","UNCRAWLED","UNINDEXED","1","1516346724325","2018-01-19 08:25:24","1516346724325","2018-01-19 08:25:24",""
"104","Twitter.com /ffrancisco_hp7","DISCOVERED","http://twitter.com/ffrancisco_hp7 http://www.twitter.com/ffrancisco_hp7 https://twitter.com/ffrancisco_hp7 https://www.twitter.com/ffrancisco_hp7","s:https|h:com|h:twitter|h:www|p:ffrancisco_hp7| s:https|h:com|h:twitter|p:ffrancisco_hp7| s:http|h:com|h:twitter|h:www|p:ffrancisco_hp7| s:http|h:com|h:twitter|p:ffrancisco_hp7|","https://twitter.com/ffrancisco_hp7","false","UNCRAWLED","UNINDEXED","1","1516346725193","2018-01-19 08:25:25","1516346725193","2018-01-19 08:25:25",""
"102","Twitter.com /metalmonsterb","DISCOVERED","http://twitter.com/metalmonsterb http://www.twitter.com/metalmonsterb https://twitter.com/metalmonsterb https://www.twitter.com/metalmonsterb","s:https|h:com|h:twitter|h:www|p:metalmonsterb| s:https|h:com|h:twitter|p:metalmonsterb| s:http|h:com|h:twitter|h:www|p:metalmonsterb| s:http|h:com|h:twitter|p:metalmonsterb|","https://twitter.com/metalmonsterb","false","UNCRAWLED","UNINDEXED","1","1516346725193","2018-01-19 08:25:25","1516346725193","2018-01-19 08:25:25",""
"103","Twitter.com /Tonydiasporno","DISCOVERED","http://twitter.com/Tonydiasporno http://www.twitter.com/Tonydiasporno https://twitter.com/Tonydiasporno https://www.twitter.com/Tonydiasporno","s:https|h:com|h:twitter|h:www|p:Tonydiasporno| s:https|h:com|h:twitter|p:Tonydiasporno| s:http|h:com|h:twitter|h:www|p:Tonydiasporno| s:http|h:com|h:twitter|p:Tonydiasporno|","https://twitter.com/Tonydiasporno","false","UNCRAWLED","UNINDEXED","1","1516346725193","2018-01-19 08:25:25","1516346725193","2018-01-19 08:25:25",""
